overall_qual,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,garage_cars,paved_drive,open_porch_sf,saleprice,garage_yr_blt_imp,total_sf,heating_qc_oe,ms_subclass_60,neighborhood_NridgHt,foundation_PConc,high_qual,best_gr_live_area,recent_remodel,heatqc_is_ex,has_fireplaces,massive_sf,both_exterior_VynilSd
5,1968,1968,0.0,775.0,864.0,1,864,864,1,4,1.0,1,0,137250,1969,1954.0,4.0,0,0,0,0,0,0,1,0,0,0
7,2005,2006,456.0,57.0,1392.0,1,1392,2462,2,9,2.0,1,132,320000,2006,4225.0,4.0,1,0,1,1,1,1,1,1,1,1
5,1959,2006,0.0,72.0,1063.0,1,1287,1287,1,7,2.0,1,17,162000,1997,2731.0,4.0,0,0,0,0,0,1,1,1,0,0
7,2009,2009,432.0,578.0,1470.0,1,1478,1478,2,7,2.0,1,144,222000,2009,3092.0,4.0,0,0,1,1,0,1,1,1,1,0
7,2003,2003,0.0,494.0,698.0,1,698,1342,2,7,2.0,1,56,178000,2003,2196.0,4.0,1,0,1,1,0,1,1,1,0,1
5,1940,1992,294.0,510.0,788.0,1,804,804,1,4,1.0,1,0,119000,1940,1592.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1962,1962,288.0,540.0,864.0,1,876,1812,2,8,1.0,1,168,169500,1962,2844.0,3.0,1,0,0,0,1,0,0,1,0,1
7,2000,2000,0.0,300.0,952.0,1,980,2256,2,8,2.0,1,54,236000,2000,3486.0,4.0,1,0,1,1,1,0,1,1,1,1
8,2007,2008,186.0,1476.0,1596.0,1,1648,1648,2,5,2.0,1,53,294464,2007,3459.0,4.0,0,0,1,1,0,1,1,1,1,0
6,1969,1969,0.0,500.0,952.0,1,1092,2112,2,9,2.0,1,0,206900,1969,3344.0,3.0,1,0,0,0,1,0,0,1,1,0
7,2004,2004,0.0,656.0,956.0,1,956,2084,2,8,2.0,1,45,233000,2004,3085.0,4.0,1,0,1,1,1,1,1,0,1,1
6,1924,1950,0.0,143.0,1032.0,0,1032,1032,1,5,1.0,1,0,108000,1995,2064.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1995,1996,119.0,476.0,680.0,1,680,1470,2,7,2.0,1,49,165000,1995,2391.0,2.0,1,0,1,0,0,0,0,1,0,1
5,1977,1977,0.0,539.0,1040.0,1,1040,1040,1,5,2.0,1,0,134900,1977,2080.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1939,1950,0.0,0.0,884.0,1,884,884,1,5,1.0,1,0,113000,1939,1768.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1996,1996,0.0,549.0,1097.0,1,1097,1097,1,6,1.0,1,0,147900,1996,2500.0,4.0,0,0,1,0,0,0,1,0,0,1
5,1922,1950,0.0,0.0,864.0,1,864,864,1,4,0.0,1,96,99900,1977,1824.0,4.0,0,0,1,0,0,0,1,0,0,0
6,1975,1975,0.0,286.0,855.0,1,855,1456,2,7,2.0,1,0,143000,1975,2311.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1934,1950,0.0,0.0,816.0,1,816,1176,1,6,2.0,1,0,114500,1985,1744.0,3.0,0,0,1,0,0,0,0,1,0,0
5,1967,1967,0.0,659.0,912.0,1,941,941,1,6,1.0,1,0,129200,1967,1917.0,3.0,0,0,0,0,0,0,0,1,0,1
7,1941,2006,0.0,275.0,1152.0,1,1188,2340,2,9,1.0,1,60,266500,1941,3552.0,4.0,0,0,0,1,1,1,1,1,1,0
7,1998,1998,0.0,189.0,384.0,1,751,1382,2,7,2.0,1,0,177500,1998,2022.0,2.0,0,0,1,1,0,0,0,1,0,1
5,1968,1968,182.0,532.0,1008.0,1,1008,1008,1,6,1.0,1,0,139500,1968,2160.0,2.0,0,0,0,0,0,0,0,0,0,0
6,2007,2007,0.0,0.0,608.0,1,608,1396,2,6,2.0,1,36,170000,2007,2140.0,4.0,1,0,1,0,0,1,1,1,0,1
6,1964,1997,306.0,414.0,845.0,1,845,2154,2,8,2.0,1,0,224500,1964,2999.0,4.0,1,0,0,0,1,0,1,1,0,0
8,2003,2004,186.0,0.0,1082.0,1,1105,2400,3,10,3.0,1,40,290000,2003,3636.0,4.0,1,1,1,1,1,1,1,1,1,1
7,1931,1950,600.0,224.0,1040.0,1,1226,1818,1,7,1.0,1,0,169500,1951,2858.0,4.0,0,0,1,1,1,0,1,1,0,0
7,2004,2005,108.0,0.0,1710.0,1,1710,1710,2,7,2.0,1,48,240000,2004,3568.0,4.0,0,0,1,1,1,1,1,1,1,1
5,1955,1955,176.0,368.0,1078.0,1,1150,1150,1,6,1.0,1,0,144000,1955,2228.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1964,1978,272.0,442.0,816.0,1,1127,1977,1,9,2.0,1,52,165000,1964,2845.0,3.0,1,0,0,0,1,0,0,1,0,1
6,1990,1991,0.0,0.0,1332.0,1,1332,1332,2,5,2.0,1,60,145000,1990,2724.0,2.0,0,0,1,0,0,0,0,0,0,0
5,1964,1964,0.0,0.0,1250.0,1,1298,1298,2,5,2.0,0,144,114000,1964,2692.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1973,1973,514.0,0.0,525.0,1,525,1092,1,6,2.0,1,0,105500,1973,1617.0,3.0,0,0,0,0,0,0,0,0,0,0
8,1998,1999,0.0,615.0,1049.0,1,1036,1916,2,8,3.0,1,70,254900,1998,3035.0,4.0,1,0,1,1,1,0,1,1,1,1
5,1950,1950,0.0,432.0,864.0,1,1238,1238,1,6,1.0,1,171,102000,1950,2273.0,1.0,0,0,0,0,0,0,0,1,0,0
7,2001,2001,0.0,666.0,944.0,1,944,1840,2,6,2.0,1,45,230000,2001,2829.0,4.0,1,0,1,1,1,0,1,0,0,1
5,1920,2004,0.0,0.0,939.0,1,939,1513,1,8,1.0,0,0,137500,1933,2476.0,4.0,0,0,0,0,0,1,1,0,0,0
5,1928,1983,0.0,406.0,1008.0,1,1143,1143,1,5,1.0,1,0,138000,1992,2416.0,3.0,0,0,0,0,0,0,0,1,0,0
6,1983,1983,100.0,70.0,520.0,1,1338,1338,1,5,2.0,1,0,156500,1983,1858.0,2.0,0,0,0,0,0,0,0,1,0,0
4,1970,1970,0.0,191.0,864.0,1,864,864,1,5,2.0,1,0,124500,1994,1728.0,4.0,0,0,0,0,0,0,1,0,0,0
7,1977,1977,0.0,0.0,808.0,1,1161,1969,2,8,2.0,1,0,190000,1977,2777.0,3.0,1,0,0,1,1,0,0,1,0,0
7,2007,2007,16.0,0.0,1266.0,1,1266,1266,2,6,2.0,1,16,159895,2007,2648.0,4.0,0,0,1,1,0,1,1,1,0,1
5,1964,1964,0.0,644.0,912.0,0,912,912,1,6,0.0,1,0,124000,1977,1824.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1957,1996,180.0,1302.0,1392.0,1,1392,1392,1,5,2.0,1,0,121500,1957,2784.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1957,1957,0.0,0.0,1824.0,1,1824,1824,2,9,2.0,1,0,146000,1958,3648.0,1.0,0,0,0,0,1,0,0,0,1,0
7,2000,2001,0.0,663.0,928.0,1,928,1823,2,6,2.0,1,36,235000,2000,2979.0,4.0,1,0,1,1,1,0,1,0,0,1
8,2004,2005,186.0,1564.0,1594.0,1,1646,1646,2,5,2.0,1,53,300000,2004,3421.0,4.0,0,0,1,1,0,1,1,1,1,0
4,1970,1970,0.0,0.0,546.0,1,546,1092,1,5,0.0,1,0,90500,1977,1638.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1965,1965,108.0,231.0,1728.0,1,1728,1728,2,10,2.0,1,0,142600,1987,3456.0,3.0,0,0,0,0,1,0,0,0,1,0
7,2002,2002,110.0,788.0,1573.0,1,1573,1573,2,6,2.0,1,72,227000,2002,3218.0,4.0,0,0,1,1,0,0,1,0,1,1
7,1940,1950,0.0,246.0,920.0,1,1240,2480,2,13,2.0,1,0,205000,1940,3400.0,4.0,0,0,0,1,1,0,1,1,1,0
8,1999,2000,158.0,915.0,1341.0,1,1341,1341,1,5,2.0,1,84,246900,1999,3006.0,4.0,0,0,1,1,0,0,1,1,0,1
4,1895,1950,0.0,0.0,173.0,0,825,1361,1,6,1.0,1,123,89000,1895,1657.0,4.0,0,0,0,0,0,0,1,0,0,0
4,1948,1950,0.0,0.0,744.0,0,792,1120,1,5,2.0,0,0,64000,1956,1864.0,4.0,0,0,0,0,0,0,1,0,0,1
8,1978,1978,0.0,652.0,1226.0,1,1226,1226,1,4,2.0,1,60,170000,1978,2645.0,3.0,0,0,0,1,0,0,0,1,0,0
6,1925,1980,0.0,397.0,1103.0,1,1103,1103,1,5,2.0,1,120,110500,1976,2492.0,2.0,0,0,0,0,0,0,0,1,0,0
6,1960,1960,198.0,0.0,1179.0,1,1179,1179,1,5,2.0,0,0,110000,1960,2358.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1947,2008,0.0,0.0,698.0,1,698,698,1,4,0.0,1,200,118000,1977,1596.0,4.0,0,0,0,0,0,1,1,0,0,1
7,2003,2004,292.0,866.0,998.0,1,1006,2046,2,8,3.0,1,62,284000,2003,3426.0,4.0,1,1,1,1,1,1,1,1,1,1
6,1962,1962,318.0,319.0,858.0,1,858,1716,1,8,2.0,1,84,171000,1962,2658.0,4.0,1,0,0,0,1,0,1,1,0,0
7,2004,2004,0.0,0.0,835.0,1,871,1812,2,8,2.0,1,91,193000,2004,2884.0,4.0,1,0,1,1,1,1,1,0,0,1
5,1976,2003,0.0,1090.0,1090.0,1,1178,1178,1,6,2.0,1,44,135000,1976,2312.0,3.0,0,0,1,0,0,1,0,0,0,0
7,1919,1950,0.0,0.0,818.0,1,818,1636,1,7,1.0,0,0,167000,1919,2454.0,3.0,0,0,0,1,0,0,0,1,0,0
4,1950,1950,0.0,0.0,576.0,1,864,864,1,5,1.0,1,0,105000,1952,1440.0,4.0,0,0,0,0,0,0,1,0,0,0
7,1999,1999,183.0,1162.0,1588.0,1,1588,1588,2,6,2.0,1,29,214000,1999,3363.0,4.0,0,0,1,1,0,0,1,0,1,1
8,2004,2004,112.0,994.0,1420.0,1,1426,1914,2,9,3.0,1,127,279000,2004,3629.0,4.0,1,1,1,1,1,1,1,1,1,1
6,1975,2000,248.0,548.0,675.0,1,1109,1875,3,8,2.0,1,28,184500,1975,2626.0,3.0,0,0,0,0,1,0,0,1,0,0
3,1948,2002,0.0,331.0,649.0,1,679,1183,1,6,1.0,1,176,120000,1981,2008.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1992,1992,0.0,52.0,816.0,1,833,1730,2,6,2.0,1,91,171500,1992,2637.0,4.0,1,0,1,0,1,0,1,0,0,0
7,2006,2007,0.0,0.0,625.0,1,625,1250,2,5,2.0,1,54,164700,2006,1929.0,4.0,0,0,1,1,0,1,1,0,0,0
7,2004,2004,18.0,1059.0,1365.0,1,1548,1548,2,7,2.0,1,20,225000,2004,3076.0,4.0,0,0,1,1,0,1,1,1,1,1
5,1910,1996,0.0,0.0,658.0,1,658,1184,1,8,0.0,0,151,81000,1977,1993.0,3.0,0,0,1,0,0,0,0,0,0,0
7,1988,1989,128.0,1065.0,1157.0,1,1180,2062,2,7,2.0,1,55,277000,1988,3334.0,4.0,1,0,0,1,1,0,1,1,1,0
5,1960,1960,0.0,0.0,894.0,1,894,894,1,5,1.0,1,0,117600,1965,1788.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1950,2005,0.0,120.0,856.0,1,1112,1668,1,6,1.0,1,0,140000,1950,2524.0,4.0,0,0,0,0,1,1,1,0,0,1
7,2005,2006,118.0,0.0,1400.0,1,1400,1400,2,6,2.0,1,55,186800,2005,2999.0,4.0,0,0,1,1,0,1,1,0,0,1
5,1965,1965,0.0,388.0,744.0,1,825,2140,2,7,2.0,1,40,177500,1965,2924.0,3.0,1,0,0,0,1,0,0,1,0,0
4,1927,2007,0.0,0.0,656.0,1,968,968,2,5,1.0,1,0,64500,1928,1624.0,3.0,0,0,0,0,0,1,0,0,0,0
7,2004,2005,0.0,1298.0,1488.0,1,1488,1488,2,6,2.0,1,50,260000,2004,3194.0,4.0,0,0,1,1,0,1,1,1,1,0
7,2007,2007,16.0,0.0,1266.0,1,1266,1266,2,6,2.0,1,16,185485,2007,2648.0,4.0,0,0,1,1,0,1,1,1,0,1
5,1931,1993,0.0,209.0,715.0,1,875,875,1,5,1.0,1,0,105000,1931,1638.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1976,1994,360.0,0.0,528.0,1,1094,1855,2,7,2.0,1,100,187000,1976,2596.0,4.0,0,0,0,0,1,0,1,1,0,0
7,1984,1998,0.0,213.0,1208.0,1,1621,1621,2,8,2.0,1,45,202500,1984,2982.0,4.0,0,0,0,1,0,0,1,0,0,0
7,2005,2006,210.0,1178.0,1614.0,1,1614,1614,2,7,3.0,1,38,245700,2005,3366.0,4.0,0,1,1,1,0,1,1,0,1,1
6,1980,1980,0.0,0.0,630.0,1,630,1266,1,5,1.0,1,0,128000,1980,2236.0,4.0,0,0,0,0,0,0,1,1,0,0
8,2005,2005,178.0,0.0,1030.0,1,1038,2098,2,8,3.0,1,52,275500,2005,3372.0,2.0,1,1,1,1,1,1,0,1,1,1
7,1999,1999,344.0,694.0,978.0,1,1005,1983,2,9,2.0,1,0,225000,1999,2961.0,4.0,1,0,1,1,1,0,1,1,0,1
5,1959,1959,0.0,433.0,528.0,1,1183,1183,1,6,1.0,1,0,138000,1959,1711.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1971,1971,381.0,0.0,525.0,1,525,1092,1,6,1.0,1,0,88000,1971,1617.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2007,2007,292.0,0.0,1660.0,1,1660,1660,2,7,3.0,1,120,256000,2007,3573.0,4.0,0,0,1,1,0,1,1,1,1,1
5,1951,2000,0.0,234.0,900.0,1,900,900,1,5,2.0,1,32,134800,2005,2054.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1980,1980,0.0,0.0,561.0,1,561,1229,1,5,2.0,1,0,121000,1980,1944.0,3.0,0,0,0,0,0,0,0,1,0,0
7,2007,2007,0.0,0.0,874.0,1,874,1761,3,7,2.0,1,105,227875,2007,2884.0,4.0,1,0,1,1,1,1,1,0,0,1
8,2008,2008,72.0,0.0,1694.0,1,1694,1694,2,7,3.0,1,33,245350,2008,3581.0,4.0,0,0,1,1,1,1,1,0,1,1
5,1920,1950,0.0,0.0,624.0,0,624,1248,2,8,0.0,0,130,93500,1977,2002.0,2.0,0,0,1,0,0,0,0,0,0,0
5,1920,1950,0.0,108.0,458.0,0,835,835,1,5,1.0,1,0,83000,1920,1293.0,1.0,0,0,0,0,0,0,0,0,0,0
6,1992,1992,0.0,985.0,1580.0,1,1079,1953,2,9,2.0,1,231,240000,1992,3980.0,4.0,1,0,1,0,1,0,1,1,1,0
5,1901,1950,0.0,0.0,592.0,0,933,1173,2,7,1.0,1,25,113000,1920,1790.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1958,1998,176.0,585.0,1215.0,1,1215,1215,1,6,1.0,1,0,155000,1958,2430.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1961,1996,0.0,832.0,912.0,1,912,912,1,5,1.0,1,0,142000,1962,1992.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1926,2004,0.0,0.0,884.0,1,904,904,1,4,1.0,1,0,119000,1926,1788.0,2.0,0,0,1,0,0,1,0,0,0,0
6,1940,1985,0.0,660.0,983.0,1,983,1750,2,7,1.0,1,0,160000,1989,2978.0,4.0,0,0,0,0,1,0,1,0,0,1
6,2004,2004,0.0,759.0,839.0,1,864,1593,2,8,2.0,1,75,193000,2004,2607.0,4.0,1,0,1,0,0,1,1,1,0,1
8,1992,1993,309.0,335.0,1105.0,1,1105,2202,2,9,2.0,1,65,263000,1992,3372.0,4.0,1,0,1,1,1,0,1,1,1,1
7,2005,2005,0.0,24.0,1310.0,1,1310,1310,2,6,2.0,1,0,164990,2005,2620.0,4.0,0,0,1,1,0,1,1,1,0,1
4,1954,1954,0.0,732.0,948.0,1,948,948,1,5,1.0,1,36,119000,1956,1932.0,4.0,0,0,0,0,0,0,1,1,0,0
8,2006,2007,238.0,24.0,1372.0,1,1448,1448,2,6,2.0,1,140,238500,2006,2960.0,4.0,0,0,1,1,0,1,1,1,0,1
7,1975,1975,0.0,655.0,1533.0,1,1533,1533,2,5,2.0,1,54,280000,1975,3320.0,3.0,0,0,0,1,0,0,0,1,1,0
8,2006,2007,36.0,60.0,1511.0,1,1565,1565,2,5,2.0,1,120,193800,2006,3196.0,4.0,0,0,1,1,0,1,1,0,1,1
5,1976,1976,0.0,840.0,1040.0,1,1060,1060,1,6,2.0,1,110,129900,1976,2310.0,3.0,0,0,1,0,0,0,0,1,0,0
5,1994,1995,0.0,686.0,990.0,1,990,990,1,5,2.0,1,0,145000,1996,1980.0,4.0,0,0,1,0,0,0,1,0,0,1
8,2001,2002,178.0,0.0,1753.0,1,1787,1787,2,7,3.0,1,150,275000,2001,3888.0,4.0,0,0,1,1,1,0,1,1,1,1
3,1950,1950,0.0,0.0,0.0,0,1040,1040,2,6,2.0,1,0,81400,1950,1040.0,1.0,0,0,0,0,0,0,0,0,0,0
5,1954,1954,0.0,173.0,1089.0,1,1089,1089,1,5,1.0,0,0,125000,1954,2506.0,3.0,0,0,0,0,0,0,0,1,0,0
4,1920,1950,0.0,0.0,861.0,1,861,861,1,5,2.0,0,0,80000,1920,1722.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1924,1999,203.0,133.0,1107.0,0,1296,1296,2,5,1.0,1,0,104000,1979,2403.0,1.0,0,0,0,0,0,0,0,1,0,0
7,1996,1996,338.0,919.0,1720.0,1,1720,1720,2,7,2.0,1,56,260400,1996,3736.0,4.0,0,0,1,1,1,0,1,1,1,1
7,1981,2003,306.0,321.0,725.0,1,725,1479,2,6,2.0,1,72,176000,1981,2443.0,4.0,1,0,0,1,0,1,1,1,0,0
5,1966,1966,442.0,249.0,1040.0,1,1040,1040,1,6,1.0,1,90,123000,1966,2170.0,3.0,0,0,0,0,0,0,0,0,0,0
9,2000,2000,295.0,0.0,1519.0,1,1533,2172,2,8,3.0,1,153,291000,2000,4006.0,4.0,1,0,1,1,1,0,1,1,1,1
6,1948,2002,0.0,680.0,972.0,1,972,972,1,5,1.0,1,0,132000,1948,1944.0,4.0,0,0,0,0,0,0,1,1,0,1
6,2005,2005,0.0,0.0,728.0,1,728,1456,2,8,2.0,1,24,176000,2005,2308.0,4.0,1,0,1,0,0,1,1,0,0,1
5,1956,1956,70.0,625.0,1048.0,1,1728,1728,2,7,2.0,1,99,177625,1956,2875.0,1.0,0,0,0,0,1,0,0,1,0,0
5,1924,1950,0.0,392.0,784.0,1,949,1221,1,7,1.0,1,0,104900,1965,2005.0,2.0,0,0,0,0,0,0,0,0,0,0
7,1999,1999,0.0,500.0,842.0,1,856,1749,2,7,2.0,1,85,196000,1999,2816.0,4.0,1,0,1,1,1,0,1,0,0,1
9,2005,2005,394.0,848.0,1577.0,1,1577,1577,2,6,2.0,1,39,280000,2005,3396.0,4.0,0,1,1,1,0,1,1,1,1,0
7,1995,1996,22.0,0.0,384.0,1,804,1474,2,7,2.0,1,72,168500,1995,2050.0,2.0,0,0,1,1,0,0,0,1,0,0
6,1995,1995,0.0,0.0,781.0,1,781,1671,2,7,2.0,1,84,170000,1995,2536.0,2.0,1,0,1,0,1,0,0,1,0,0
3,1953,1953,0.0,0.0,0.0,1,2034,2034,1,9,4.0,0,266,130000,1953,2783.0,4.0,0,0,0,0,1,0,1,0,0,0
7,1939,1950,0.0,300.0,989.0,1,1245,2009,2,7,2.0,1,20,150000,1939,3018.0,3.0,0,0,0,1,1,0,0,1,1,0
5,1996,1996,0.0,0.0,1100.0,1,1100,1100,1,5,2.0,1,0,145000,1996,2200.0,4.0,0,0,1,0,0,0,1,0,0,1
5,1976,1976,0.0,1606.0,1728.0,1,1728,1728,2,8,2.0,1,0,188000,1976,3456.0,3.0,0,0,0,0,1,0,0,0,1,0
6,1997,1997,0.0,0.0,916.0,1,916,1600,2,7,2.0,1,38,169000,1997,2654.0,2.0,1,0,1,0,0,0,0,1,0,1
5,2006,2007,0.0,0.0,1125.0,1,1125,1125,1,5,2.0,1,64,155000,2007,2394.0,2.0,0,0,1,0,0,1,0,0,0,1
7,2004,2004,0.0,16.0,1391.0,1,1391,1391,2,5,2.0,1,158,196000,2004,3096.0,4.0,0,0,1,1,0,1,1,0,1,0
7,2002,2002,0.0,574.0,854.0,1,864,1995,2,8,2.0,1,48,219500,2002,3161.0,4.0,1,0,1,1,1,0,1,1,1,1
6,2005,2006,0.0,0.0,728.0,1,728,1456,2,8,2.0,1,24,170440,2005,2208.0,4.0,1,0,1,0,0,1,1,1,0,1
6,1977,1977,140.0,535.0,690.0,1,698,1426,1,6,2.0,1,0,159500,1977,2368.0,3.0,1,0,0,0,0,0,0,0,0,0
7,1970,1970,288.0,0.0,1304.0,1,1682,1682,2,7,2.0,1,0,174000,1970,3084.0,2.0,0,0,1,1,1,0,0,1,1,0
7,1970,1970,0.0,778.0,1277.0,1,1277,1277,1,5,2.0,1,0,167000,1970,2554.0,3.0,0,0,0,1,0,0,0,1,0,0
6,1976,1976,0.0,566.0,855.0,1,855,1456,2,7,2.0,1,0,148500,1976,2398.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1979,1979,0.0,0.0,0.0,1,1114,2228,2,8,2.0,1,0,147983,1979,2301.0,3.0,0,0,0,0,1,0,0,0,0,0
6,1980,1980,0.0,0.0,626.0,1,626,1217,1,6,1.0,1,28,120000,1980,1871.0,3.0,0,0,0,0,0,0,0,1,0,0
5,2005,2006,0.0,980.0,1090.0,1,1090,1090,1,5,2.0,1,49,157000,2005,2229.0,2.0,0,0,1,0,0,1,0,0,0,1
5,1948,1950,0.0,0.0,810.0,1,1002,1456,1,7,1.0,0,0,91500,1954,2266.0,1.0,0,0,0,0,0,0,0,1,0,0
5,1910,1950,0.0,0.0,796.0,1,796,796,1,4,0.0,0,0,85000,1977,1920.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1965,1965,0.0,698.0,1214.0,1,1214,1214,1,6,2.0,1,0,140000,1965,2428.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1966,1966,0.0,763.0,955.0,1,955,955,1,6,1.0,1,0,127000,1966,1910.0,4.0,0,0,0,0,0,0,1,0,0,0
6,2003,2003,0.0,503.0,864.0,1,864,1728,2,7,2.0,1,56,207500,2003,2864.0,4.0,1,0,1,0,1,1,1,0,0,1
6,1960,1960,132.0,65.0,1561.0,1,1561,1561,2,6,2.0,1,148,193000,1960,3270.0,3.0,0,0,0,0,0,0,0,1,1,0
6,1994,1995,0.0,0.0,702.0,1,702,1481,2,6,2.0,1,36,174000,1994,2219.0,2.0,1,0,1,0,0,0,0,1,0,0
7,1948,1999,0.0,699.0,699.0,1,801,1527,1,6,2.0,1,0,152500,1948,2226.0,4.0,1,0,0,1,0,0,1,1,0,0
7,2003,2003,0.0,0.0,798.0,1,798,1640,2,6,2.0,1,45,183000,2003,2483.0,4.0,1,0,1,1,0,1,1,0,0,1
5,1951,1994,0.0,1080.0,1080.0,0,1080,1480,1,7,1.0,1,0,136500,1951,2560.0,3.0,0,0,1,0,0,0,0,1,0,0
7,2001,2001,172.0,361.0,963.0,1,963,1792,2,7,2.0,1,96,231500,2001,2851.0,4.0,1,0,1,1,1,0,1,1,0,1
5,1952,1952,0.0,210.0,980.0,1,1148,1148,1,6,1.0,1,0,123500,1952,2128.0,1.0,0,0,1,0,0,0,0,0,0,0
5,1955,1955,0.0,0.0,816.0,1,872,1393,1,8,1.0,1,0,135500,1955,2330.0,3.0,0,0,1,0,0,0,0,0,0,0
6,1976,1976,0.0,504.0,960.0,1,1044,1044,1,7,2.0,1,0,133500,1976,2232.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1963,1963,0.0,25.0,1144.0,1,1144,1144,1,6,1.0,1,88,124000,1962,2376.0,3.0,0,0,0,0,0,0,0,0,0,0
8,1998,1998,530.0,956.0,1086.0,1,1086,1924,2,7,2.0,1,75,280000,1998,3293.0,4.0,1,0,1,1,1,0,1,1,1,1
8,2003,2003,188.0,850.0,1008.0,1,1008,2283,2,9,3.0,1,46,270000,2003,3457.0,4.0,1,0,1,1,1,1,1,1,1,1
6,1950,1950,0.0,621.0,795.0,0,765,1133,1,5,2.0,1,0,128500,1989,1928.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1990,1991,0.0,904.0,1398.0,1,1398,1398,2,5,2.0,1,46,172000,1990,2842.0,2.0,0,0,1,0,0,0,0,0,0,0
5,1971,1972,153.0,535.0,782.0,1,810,810,1,4,2.0,1,0,130000,1973,1592.0,4.0,0,0,1,0,0,0,1,0,0,0
6,2005,2005,135.0,900.0,1306.0,1,1306,1306,2,5,2.0,1,63,196000,2005,2845.0,4.0,0,1,1,0,0,1,1,1,0,1
5,1941,1950,0.0,116.0,720.0,0,803,803,1,5,2.0,1,0,87000,1941,1523.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1950,1950,0.0,910.0,910.0,1,910,1435,1,6,1.0,1,33,128250,1950,2378.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1978,1988,119.0,790.0,1542.0,1,2073,2073,2,7,2.0,1,0,210000,1978,3964.0,3.0,0,0,0,0,1,0,0,1,1,0
6,1932,1950,480.0,297.0,854.0,1,1096,1991,1,7,2.0,1,0,220000,1977,2845.0,3.0,0,0,0,0,1,0,0,1,0,0
4,1950,1995,0.0,442.0,1067.0,1,1067,1067,2,4,2.0,1,0,128000,1996,2424.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1900,2006,0.0,130.0,680.0,1,680,1174,1,6,2.0,1,26,135000,2000,1996.0,4.0,0,0,0,0,0,1,1,1,0,0
4,1991,1991,0.0,1383.0,1680.0,1,1689,1689,2,6,2.0,1,120,228500,1991,3917.0,2.0,0,0,1,0,1,0,0,1,1,0
6,1939,1950,0.0,452.0,608.0,1,608,1132,1,5,1.0,1,0,134000,1939,1740.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1956,1956,244.0,773.0,1008.0,1,1024,1024,1,5,1.0,1,0,157500,1956,2032.0,3.0,0,0,0,0,0,0,0,1,0,1
8,1993,1994,372.0,624.0,1173.0,1,1215,2232,2,8,2.0,1,165,263550,1993,3743.0,4.0,1,0,1,1,1,0,1,1,1,0
6,1981,1981,310.0,678.0,1440.0,1,1440,1440,2,7,2.0,1,0,182900,1981,2880.0,4.0,0,0,0,0,0,0,1,1,0,0
6,1988,2007,260.0,808.0,880.0,1,1680,1680,2,5,2.0,1,44,222000,1988,2896.0,4.0,0,0,0,0,1,1,1,1,0,0
5,2007,2008,0.0,0.0,1092.0,1,1092,1092,1,5,0.0,1,52,146000,1977,2236.0,4.0,0,0,1,0,0,1,1,0,0,1
5,1948,1973,0.0,338.0,1559.0,1,1559,1559,1,5,2.0,1,116,153500,1948,3234.0,2.0,0,0,0,0,0,0,0,0,1,1
9,2004,2005,66.0,1447.0,1980.0,1,1980,1980,2,8,3.0,1,45,315000,2004,4199.0,4.0,0,1,1,1,1,1,1,1,1,1
8,2007,2007,156.0,0.0,1341.0,1,1341,1861,3,7,3.0,1,60,257000,2007,3406.0,4.0,1,0,1,1,1,1,1,1,1,1
4,1964,1964,98.0,865.0,1200.0,1,1200,1200,1,6,3.0,1,119,173000,1964,2519.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1948,1950,0.0,0.0,0.0,1,1547,2320,2,7,2.0,0,144,169000,1979,2531.0,2.0,1,0,0,0,1,0,0,1,0,0
